acdnt_no,engn_code,acdnt_year,acdnt_dd_dc,dfk_code,dfk_dc,tmzon_div_1_code,tmzon_div_1_dc,occrrnc_time_code,occrrnc_time_dc,legaldong_code,legaldong_name,acdnt_hcode,acdnt_hdc,acdnt_mcode,acdnt_mdc,acdnt_code,acdnt_dc,lrg_violt_1_code,lrg_violt_1_dc,x_crdnt,y_crdnt,wether_sttus_code,wether_sttus_dc,road_stle_code,road_stle_dc,hhdgw_at,acdnt_gae_code,acdnt_gae_dc,dprs_cnt,sep_cnt,slp_cnt,inj_aplcnt_cnt,wrngdo_vhcle_asort_hcode,wrngdo_vhcle_asort_hdc,wrngdo_vhcle_asort_code,wrngdo_vhcle_asort_dc,injury_dgree_1_hcode,injury_dgree_1_hdc,injury_dgree_1_code,injury_dgree_1_dc,acdnt_age_1_code,acdnt_age_1_dc,sexdstn_div_1_code,sexdstn_div_1_dc,dmge_vhcle_asort_hcode,dmge_vhcle_asort_hdc,dmge_vhcle_asort_code,dmge_vhcle_asort_dc,injury_dgree_2_hcode,injury_dgree_2_hdc,injury_dgree_2_code,injury_dgree_2_dc,acdnt_age_2_code,acdnt_age_2_dc,sexdstn_div_2_code,sexdstn_div_2_dc,spt_otlnmap_at,rdse_sttus_code,rdse_sttus_dc,acdnt_pos,acdnt_des,road_div,road_no,route_nm,otn_acdnt_no,city_idt_code,city_idt_dc,xCrdnt,yCrdnt,acdnt_frm_lv1,acdnt_frm_lv2,acdnt_frm_lv3,acdnt_sta_lv1,acdnt_sta_lv2,searchCondition,pageIndex,recordCountPerPage,searchConditionText,searchKeyword,pageUnit,zoneYn
2016033100100250,00,2016,2016년  3월 31일,4,목요일,01,주간,13,13시,4423040000,충청남도 논산시 가야곡면,200,차대차,230,추돌,231,차대차 - 추돌 - 진행중,03,안전거리미확보,968554,1793679,01,맑음,299,단일로 - 기타,Y,01,사망사고,1,0,0,0,100,원동기 자전거 이상,130,화물,300,상해없음,300,상해없음,47,47세,1,남,100,원동기 자전거 이상,130,화물,100,사망,100,사망,50,50세,1,남,없음,01,포장 - 건조,호남지선 상행선 12.4km,,101,251,호남고속도로지선,20160008441640,null,null,0.0,0.0,null,null,null,null,null,,1,10,,,3,false
2016040100100168,00,2016,2016년  4월  1일,5,금요일,01,주간,09,09시,4833031000,경상남도 양산시 동면,200,차대차,299,기타,299,차대차 - 기타,06,안전운전불이행,1138956,1704135,01,맑음,299,단일로 - 기타,Y,01,사망사고,1,0,0,0,100,원동기 자전거 이상,130,화물,300,상해없음,300,상해없음,57,57세,1,남,200,자전거,200,자전거,100,사망,100,사망,68,68세,1,남,없음,01,포장 - 건조,남양산 요금소 입구,,101,551,중앙고속도로지선,20160007671240,null,null,0.0,0.0,null,null,null,null,null,,1,10,,,3,false
2016040200100071,00,2016,2016년  4월  2일,6,토요일,02,야간,03,03시,4518040000,전라북도 정읍시 감곡면,300,차량단독,340,전도전복,340,차량단독 - 전도전복,06,안전운전불이행,948581,1740939,01,맑음,240,단일로 - 교량,Y,01,사망사고,1,2,0,0,100,원동기 자전거 이상,110,승용,200,부상,210,중상,46,46세,2,여,null,null,null,null,null,null,null,null,null,null,null,null,없음,01,포장 - 건조,호남고속도로148.6k 순천방면 고속도로,,101,25,호남고속도로,20160002611840,null,null,0.0,0.0,null,null,null,null,null,,1,10,,,3,false
2016040400100238,00,2016,2016년  4월  4일,1,월요일,01,주간,10,10시,2817010300,인천광역시 남구 학익동,200,차대차,230,추돌,231,차대차 - 추돌 - 진행중,06,안전운전불이행,923445,1938798,01,맑음,299,단일로 - 기타,Y,01,사망사고,1,0,0,0,100,원동기 자전거 이상,130,화물,100,사망,100,사망,56,56세,1,남,100,원동기 자전거 이상,130,화물,300,상해없음,300,상해없음,28,28세,1,남,없음,01,포장 - 건조,제2경인고속도로 인천방향 1km 지점,,101,110,제2경인고속도로,20160005042340,null,null,0.0,0.0,null,null,null,null,null,,1,10,,,3,false
2016040500100035,00,2016,2016년  4월  5일,2,화요일,02,야간,03,03시,4728010700,경상북도 문경시 불정동,200,차대차,230,추돌,231,차대차 - 추돌 - 진행중,06,안전운전불이행,1057835,1848519,02,흐림,240,단일로 - 교량,Y,01,사망사고,1,0,1,0,100,원동기 자전거 이상,130,화물,100,사망,100,사망,42,42세,1,남,100,원동기 자전거 이상,130,화물,200,부상,220,경상,50,50세,1,남,없음,01,포장 - 건조,중부내륙고속도로 내서기점 172.3km  하행선,,101,45,중부내륙고속도로,20160003231940,null,null,0.0,0.0,null,null,null,null,null,,1,10,,,3,false
2016040700100535,00,2016,2016년  4월  7일,4,목요일,02,야간,19,19시,4111710300,경기도 수원시 영통구 이의동,100,차대사람,110,횡단중,110,차대사람 - 횡단중,06,안전운전불이행,960157,1922395,01,맑음,299,단일로 - 기타,Y,01,사망사고,1,0,0,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,54,54세,1,남,500,보행자,500,보행자,100,사망,100,사망,53,53세,1,남,없음,01,포장 - 건조,영동고속도로 인천방향 36.9km지점,,101,50,영동고속도로,20160010531340,null,null,0.0,0.0,null,null,null,null,null,,1,10,,,3,false
2016040800100028,00,2016,2016년  4월  8일,5,금요일,02,야간,01,01시,4113110300,경기도 성남시 수정구 수진동,300,차량단독,310,공작물충돌,310,차량단독 - 공작물충돌,06,안전운전불이행,966630,1937412,01,맑음,299,단일로 - 기타,Y,01,사망사고,1,0,0,0,100,원동기 자전거 이상,120,승합,100,사망,100,사망,26,26세,1,남,null,null,null,null,null,null,null,null,null,null,null,null,없음,01,포장 - 건조,서울외곽순환고속도로 시계방향(하행선) 5km지점 성남톨게이트 앞,,101,100,서울외곽순환고속도로,20160010561340,null,null,0.0,0.0,null,null,null,null,null,,1,10,,,3,false
2016041100100338,00,2016,2016년  4월 11일,1,월요일,01,주간,14,14시,4723033029,경상북도 영천시 화산면,300,차량단독,310,공작물충돌,310,차량단독 - 공작물충돌,06,안전운전불이행,1125094,1781154,01,맑음,299,단일로 - 기타,Y,01,사망사고,1,0,0,0,100,원동기 자전거 이상,110,승용,100,사망,100,사망,34,34세,1,남,null,null,null,null,null,null,null,null,null,null,null,null,없음,01,포장 - 건조,대구포항간고속도로 상행(포항방면) 24.8km 고속도로,,101,20,익산포항고속도로,20160003411940,null,null,0.0,0.0,null,null,null,null,null,,1,10,,,3,false
2016041200100053,00,2016,2016년  4월 12일,2,화요일,02,야간,05,05시,4139012400,경기도 시흥시 조남동,100,차대사람,199,기타,199,차대사람 - 기타,05,과속,944348,1930125,01,맑음,299,단일로 - 기타,Y,01,사망사고,1,2,1,1,100,원동기 자전거 이상,130,화물,200,부상,230,부상신고,31,31세,1,남,500,보행자,500,보행자,100,사망,100,사망,60,60세,1,남,없음,01,포장 - 건조,서울외곽순환고속도로 시계방향(상행선) 107.1km지점 조남분기점,,101,15,서해안고속도로,20160011041340,null,null,0.0,0.0,null,null,null,null,null,,1,10,,,3,false
2016041500100016,00,2016,2016년  4월 15일,5,금요일,02,야간,00,00시,4521042023,전라북도 김제시 금구면,200,차대차,230,추돌,231,차대차 - 추돌 - 진행중,06,안전운전불이행,954632,1752044,04,안개,299,단일로 - 기타,Y,01,사망사고,1,0,0,0,100,원동기 자전거 이상,130,화물,100,사망,100,사망,44,44세,1,남,100,원동기 자전거 이상,130,화물,null,null,null,기타불명,41,41세,1,남,없음,05,포장 - 기타,호남고속도로 154.4km 순천방면,,101,25,호남고속도로,20160003051840,null,null,0.0,0.0,null,null,null,null,null,,1,10,,,3,false
2016041500100458,00,2016,2016년  4월 15일,5,금요일,01,주간,17,17시,4413132027,충청남도 천안시 동남구 광덕면,200,차대차,220,측면직각충돌,220,차대차 - 측면직각충돌,06,안전운전불이행,965784,1853710,01,맑음,299,단일로 - 기타,Y,01,사망사고,1,1,4,0,100,원동기 자전거 이상,130,화물,300,상해없음,300,상해없음,23,23세,1,남,100,원동기 자전거 이상,110,승용,200,부상,220,경상,35,35세,1,남,없음,01,포장 - 건조,천안 논산고속도로 하행선 264.2km지점,,101,25,천안논산고속도로,20160010041640,null,null,0.0,0.0,null,null,null,null,null,,1,10,,,3,false
2016041800100217,00,2016,2016년  4월 18일,1,월요일,01,주간,11,11시,4427025333,충청남도 당진시 송악읍,200,차대차,230,추돌,231,차대차 - 추돌 - 진행중,06,안전운전불이행,935896,1882140,01,맑음,299,단일로 - 기타,Y,01,사망사고,1,1,0,0,100,원동기 자전거 이상,130,화물,100,사망,100,사망,45,45세,1,남,100,원동기 자전거 이상,130,화물,200,부상,210,중상,52,52세,1,남,없음,01,포장 - 건조,서해안고속도로 서울방향(상행선) 272.8km지점 도로 서울방향 송악IC 가속차로 부근 도로,,101,15,서해안고속도로,20160001141741,null,null,0.0,0.0,null,null,null,null,null,,1,10,,,3,false
2016042000100037,00,2016,2016년  4월 20일,3,수요일,02,야간,02,02시,4518038000,전라북도 정읍시 정우면,300,차량단독,310,공작물충돌,310,차량단독 - 공작물충돌,06,안전운전불이행,945153,1737229,01,맑음,240,단일로 - 교량,Y,01,사망사고,1,0,0,0,100,원동기 자전거 이상,110,승용,100,사망,100,사망,25,25세,1,남,null,null,null,null,null,null,null,null,null,null,null,null,없음,01,포장 - 건조,전북  정읍시 정우면 소재 호남고속도로 136km  하,,101,25,호남고속도로,20160003211840,null,null,0.0,0.0,null,null,null,null,null,,1,10,,,3,false
2016042000100047,00,2016,2016년  4월 20일,3,수요일,02,야간,03,03시,4688039000,전라남도 장성군 북이면,300,차량단독,399,기타,399,차량단독 - 기타,06,안전운전불이행,937635,1705607,01,맑음,299,단일로 - 기타,Y,01,사망사고,1,2,0,0,100,원동기 자전거 이상,110,승용,200,부상,210,중상,20,20세,1,남,null,null,null,null,null,null,null,null,null,null,null,null,없음,01,포장 - 건조,원덕리 소재 호남고속도로 천안방면 115 km 지점 고속국도,,101,25,호남고속도로,20160003221840,null,null,0.0,0.0,null,null,null,null,null,,1,10,,,3,false
2016042500100033,00,2016,2016년  4월 25일,1,월요일,02,야간,02,02시,4874037000,경상남도 창녕군 계성면,200,차대차,230,추돌,232,차대차 - 추돌 - 주정차중,06,안전운전불이행,1091627,1717727,01,맑음,299,단일로 - 기타,Y,01,사망사고,1,1,0,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,30,30세,1,남,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,29,29세,1,남,없음,01,포장 - 건조,중부내륙고속도로 창원방면 25.5k 지점 1차로,,101,45,중부내륙고속도로,20160000922040,null,null,0.0,0.0,null,null,null,null,null,,1,10,,,3,false
2016042500100202,00,2016,2016년  4월 25일,1,월요일,01,주간,10,10시,4817039000,경상남도 진주시 지수면,300,차량단독,340,전도전복,340,차량단독 - 전도전복,06,안전운전불이행,1068991,1690613,01,맑음,299,단일로 - 기타,Y,01,사망사고,1,1,0,0,100,원동기 자전거 이상,110,승용,100,사망,100,사망,44,44세,2,여,null,null,null,null,null,null,null,null,null,null,null,null,없음,01,포장 - 건조,남해고속도로 순천방면 86.9k,,101,10,남해고속도로,20160000932040,null,null,0.0,0.0,null,null,null,null,null,,1,10,,,3,false
2016042600100007,00,2016,2016년  4월 26일,2,화요일,02,야간,00,00시,4374032000,충청북도 영동군 황간면,200,차대차,230,추돌,231,차대차 - 추돌 - 진행중,06,안전운전불이행,1042866,1801789,01,맑음,299,단일로 - 기타,Y,01,사망사고,1,0,0,0,100,원동기 자전거 이상,130,화물,100,사망,100,사망,59,59세,1,남,100,원동기 자전거 이상,130,화물,300,상해없음,300,상해없음,59,59세,1,남,없음,01,포장 - 건조,경부고속도로 서울 방향 219.9km 지점,,101,1,경부고속도로,20160011121640,null,null,0.0,0.0,null,null,null,null,null,,1,10,,,3,false
2016042600100664,00,2016,2016년  4월 26일,2,화요일,02,야간,23,23시,4377035022,충청북도 음성군 삼성면,200,차대차,230,추돌,231,차대차 - 추돌 - 진행중,06,안전운전불이행,998124,1889546,01,맑음,299,단일로 - 기타,Y,01,사망사고,2,0,0,0,100,원동기 자전거 이상,110,승용,100,사망,100,사망,44,44세,1,남,100,원동기 자전거 이상,130,화물,300,상해없음,300,상해없음,56,56세,1,남,없음,01,포장 - 건조,중부고속도로 297.9k 상행선,,101,35,중부고속도로,20160001941540,null,null,0.0,0.0,null,null,null,null,null,,1,10,,,3,false
2016042800100069,00,2016,2016년  4월 28일,4,목요일,02,야간,04,04시,4215031000,강원도 강릉시 성산면,200,차대차,220,측면직각충돌,220,차대차 - 측면직각충돌,05,과속,1118682,1970838,01,맑음,299,단일로 - 기타,Y,01,사망사고,1,2,0,0,100,원동기 자전거 이상,130,화물,200,부상,210,중상,52,52세,1,남,100,원동기 자전거 이상,130,화물,200,부상,210,중상,65,65세,1,남,없음,01,포장 - 건조,영동고속도로 강릉휴게소 부근 231.8k 도로상,,101,65,동해고속도로,20160003291440,null,null,0.0,0.0,null,null,null,null,null,,1,10,,,3,false
2016042900100300,00,2016,2016년  4월 29일,5,금요일,01,주간,13,13시,4374032032,충청북도 영동군 황간면,100,차대사람,199,기타,199,차대사람 - 기타,06,안전운전불이행,1035067,1802247,01,맑음,998,기타 - 기타,Y,01,사망사고,1,1,0,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,68,68세,1,남,500,보행자,500,보행자,100,사망,100,사망,53,53세,1,남,없음,01,포장 - 건조,경부고속도로 부산방향 224.5km,,101,1,경부고속도로,20160011641640,null,null,0.0,0.0,null,null,null,null,null,,1,10,,,3,false
2016050400100176,00,2016,2016년  5월  4일,3,수요일,01,주간,09,09시,4427025329,충청남도 당진시 송악읍,200,차대차,230,추돌,231,차대차 - 추돌 - 진행중,06,안전운전불이행,921971,1873328,01,맑음,299,단일로 - 기타,Y,01,사망사고,1,0,0,0,100,원동기 자전거 이상,130,화물,100,사망,100,사망,27,27세,1,남,100,원동기 자전거 이상,130,화물,300,상해없음,300,상해없음,30,30세,1,남,없음,01,포장 - 건조,상행선 266k 앞 도로 당진졸음쉼터,,101,30,대전당진고속도로,20160001331741,null,null,0.0,0.0,null,null,null,null,null,,1,10,,,3,false
2016050700100198,00,2016,2016년  5월  7일,6,토요일,01,주간,11,11시,4825037000,경상남도 김해시 대동면,200,차대차,299,기타,299,차대차 - 기타,05,과속,1134815,1697744,01,맑음,299,단일로 - 기타,Y,01,사망사고,1,2,1,0,100,원동기 자전거 이상,130,화물,200,부상,220,경상,31,31세,1,남,100,원동기 자전거 이상,110,승용,200,부상,210,중상,31,31세,1,남,없음,01,포장 - 건조,중앙고속도로 부산방면 8.2km,,101,551,중앙고속도로지선,20160005181240,null,null,0.0,0.0,null,null,null,null,null,,1,10,,,3,false
2016050700100206,00,2016,2016년  5월  7일,6,토요일,01,주간,11,11시,4423025328,충청남도 논산시 연무읍,200,차대차,230,추돌,232,차대차 - 추돌 - 주정차중,06,안전운전불이행,962246,1789613,01,맑음,998,기타 - 기타,Y,01,사망사고,1,3,7,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,70,70세,1,남,100,원동기 자전거 이상,110,승용,200,부상,210,중상,49,49세,2,여,없음,01,포장 - 건조,천안논산고속도로 상행선 197km 남논산요금소 1차로 하이패스 진입로,,101,25,천안논산고속도로,20160012371640,null,null,0.0,0.0,null,null,null,null,null,,1,10,,,3,false
2016050800100317,00,2016,2016년  5월  8일,7,일요일,01,주간,15,15시,4122034000,경기도 평택시 오성면,200,차대차,230,추돌,232,차대차 - 추돌 - 주정차중,06,안전운전불이행,954190,1893125,01,맑음,299,단일로 - 기타,Y,01,사망사고,1,1,1,1,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,54,54세,1,남,100,원동기 자전거 이상,120,승합,200,부상,220,경상,43,43세,2,여,없음,01,포장 - 건조,평택화성고속도로 상행선 3.2km지점 앞 노상(평택분기점 부근),,101,17,평택-화성고속도로,20160014481340,null,null,0.0,0.0,null,null,null,null,null,,1,10,,,3,false
2016051100100554,00,2016,2016년  5월 11일,3,수요일,02,야간,20,20시,4427036031,충청남도 당진시 순성면,200,차대차,230,추돌,232,차대차 - 추돌 - 주정차중,06,안전운전불이행,927359,1875370,01,맑음,299,단일로 - 기타,Y,01,사망사고,1,0,1,0,100,원동기 자전거 이상,130,화물,100,사망,100,사망,32,32세,1,남,100,원동기 자전거 이상,130,화물,200,부상,220,경상,57,57세,1,남,없음,01,포장 - 건조,서해안고속도로 259.4k(목포방향),,101,15,서해안고속도로,20160001401741,null,null,0.0,0.0,null,null,null,null,null,,1,10,,,3,false
2016051200100017,00,2016,2016년  5월 12일,4,목요일,02,야간,00,00시,4313033530,충청북도 충주시 대소원면,200,차대차,210,정면충돌,210,차대차 - 정면충돌,06,안전운전불이행,1031642,1882088,01,맑음,230,단일로 - 터널,Y,01,사망사고,1,0,4,0,100,원동기 자전거 이상,130,화물,200,부상,220,경상,44,44세,1,남,100,원동기 자전거 이상,130,화물,100,사망,100,사망,50,50세,1,남,없음,01,포장 - 건조,두정터널내 중부내륙고속도로 219.5K 지점,,101,45,중부내륙고속도로,20160002411540,null,null,0.0,0.0,null,null,null,null,null,,1,10,,,3,false
2016051200100222,00,2016,2016년  5월 12일,4,목요일,01,주간,10,10시,4785032032,경상북도 칠곡군 동명면,200,차대차,230,추돌,231,차대차 - 추돌 - 진행중,06,안전운전불이행,1092997,1781544,01,맑음,230,단일로 - 터널,Y,01,사망사고,1,1,1,0,100,원동기 자전거 이상,130,화물,100,사망,100,사망,57,57세,1,남,100,원동기 자전거 이상,110,승용,200,부상,210,중상,49,49세,1,남,없음,01,포장 - 건조,중앙고속도로 부산기점 125km 상행선 다부터널 내 다부터널 내,,101,55,중앙고속도로,20160004421940,null,null,0.0,0.0,null,null,null,null,null,,1,10,,,3,false
2016051300100014,00,2016,2016년  5월 13일,5,금요일,02,야간,00,00시,4313038526,충청북도 충주시 중앙탑면,200,차대차,299,기타,299,차대차 - 기타,06,안전운전불이행,1029859,1891840,01,맑음,299,단일로 - 기타,Y,01,사망사고,1,0,1,0,100,원동기 자전거 이상,130,화물,100,사망,100,사망,54,54세,1,남,100,원동기 자전거 이상,130,화물,200,부상,220,경상,35,35세,1,남,없음,01,포장 - 건조,충주휴게소 가속차로 230.5k 부근,,101,45,중부내륙고속도로,20160002431540,null,null,0.0,0.0,null,null,null,null,null,,1,10,,,3,false
2016051300100028,00,2016,2016년  5월 13일,5,금요일,02,야간,01,01시,4313038526,충청북도 충주시 중앙탑면,200,차대차,230,추돌,232,차대차 - 추돌 - 주정차중,03,안전거리미확보,1030771,1890642,01,맑음,299,단일로 - 기타,Y,01,사망사고,1,0,2,0,100,원동기 자전거 이상,130,화물,100,사망,100,사망,58,58세,1,남,100,원동기 자전거 이상,130,화물,200,부상,220,경상,53,53세,1,남,없음,01,포장 - 건조,-2K 중부내륙고속도로 양평방향 228.7K,,101,45,중부내륙고속도로,20160002441540,null,null,0.0,0.0,null,null,null,null,null,,1,10,,,3,false
2016051600100045,00,2016,2016년  5월 16일,1,월요일,02,야간,04,04시,4833031000,경상남도 양산시 동면,300,차량단독,310,공작물충돌,310,차량단독 - 공작물충돌,06,안전운전불이행,1138835,1704539,03,비,299,단일로 - 기타,Y,01,사망사고,1,0,0,0,100,원동기 자전거 이상,110,승용,100,사망,100,사망,58,58세,1,남,null,null,null,null,null,null,null,null,null,null,null,null,없음,02,포장 - 습기,중앙지선 김해 방향 15.9km (남양산요금소 부근),,101,551,중앙고속도로지선,20160005661240,null,null,0.0,0.0,null,null,null,null,null,,1,10,,,3,false
